Timestamp,Motion_Yaw,Motion_WorldPositionZ,Motion_WorldPositionY,Motion_WorldPositionX,Throttle,Steer,Speed,Motion_Roll,Motion_Pitch,Gear,Motion_GForceVertical,Motion_GForceLongitudinal,Motion_GForceLateral,EngineTemp,EngineRPM,Brake,LapNumber
1612191270000000000,-1.0557433868709363,368.2557806717722,102.66850441380551,61.22288954885382,1,0,270.94736842105266,0.024194711623223203,-0.02226999558900532,7,-0.10236586816608906,0.436199614876195,-0.0015224943237722311,90,10899.947368421053,0,2
1612191271000000000,-1.0569280564785004,406.610888671875,101.01624069213867,-6.570228326320648,1,0,284.5,0.02344348104670644,-0.03499115705490112,7,-0.10834113480523229,0.32910584211349486,-0.014334846357814967,90,11435.45,0,2
1612191272000000000,-1.0580065382851496,445.96135796440973,98.4300914340549,-76.32337294684515,1,0,294.27777777777777,0.023780362059672672,-0.037037822935316295,7.5,0.11164950302595066,0.240731971959273,-0.0017135805012205513,90,11159.5,0,2
1612191273000000000,-1.0580693671577854,486.72662995990953,96.61499706067536,-148.69700983950966,1,-0.05263157894736842,301.2631578947368,0.02498541654724824,-0.021644479350039835,8,0.16914656993589902,0.17425229204328438,0.004689957345889477,90,10758,0,2
1612191274000000000,-1.054558899667528,528.4234941270616,96.29728910658095,-222.49407874213324,0.9444444444444444,0,306.1666666666667,0.026439499730865162,-0.00837205515967475,8,0.06498263630136433,-0.11444967902368969,0.024926969003798958,90,10926.277777777777,0.05555555555555555,2
1612191275000000000,-1.0632900132073297,566.3521830240885,96.47034708658855,-289.3544447157118,0,0.3888888888888889,233.72222222222223,0.02313653922950228,-0.016415417194366455,6.944444444444445,-0.10036480506985551,-3.5861777199639215,-0.4289995485321722,90,9308.5,0.971239748928282,2
1612191276000000000,-1.464514644522416,585.9919594212582,95.99516376696135,-336.5075025056538,0,1,146.94736842105263,0.008227398637437114,-0.02250845181314569,4.368421052631579,-0.05817240932466168,-1.2715466038176888,-2.5997424125671387,90,8548.473684210527,0.5698616389479292,2
1612191277000000000,-2.0803622007369995,580.2923461914063,95.2198471069336,-371.2193115234375,0.3243958741426468,1,120.2,0.004025458788964898,-0.009493803977966309,3.35,0.08022716003470123,-0.053376933000981806,-2.1149257361888885,90,8877.2,0.04284027144312859,2
1612191278000000000,-2.7273645651967904,555.0508005242599,94.69740696957237,-393.94828073601974,0.6960049020616632,0.7368421052631579,134.21052631578948,0.014789164311399585,0.005413620095503957,3,-0.025891503098567848,0.6271237464327561,-2.1768331841418616,90,10982.157894736842,0,2
1612191279000000000,-3.0213274579299125,514.7922716642681,93.72115125154194,-402.84791002775495,1,0.42105263157894735,169.1578947368421,0.021789599013955968,0.01902843149084794,4,0.04540952893072053,1.2616945826693584,-0.40605472871347476,90,10879,0,2
1612191280000000000,-2.0611537165111966,462.3839619954427,92.74296273125543,-406.9206797281901,1,0.4444444444444444,209.61111111111111,0.022604192193183634,0.022068361441294353,5.166666666666667,0.01120927249495354,0.9981136057111952,-0.5716577031546168,90,11056.555555555555,0,2
1612191281000000000,3.1083423840372184,399.4071125231291,91.70303384881271,-406.4700991981908,1,0.2631578947368421,239.05263157894737,-0.01552454867449246,-0.01514111694536711,6,0.06743006269128896,0.720892492093538,-0.21767901089103697,90,10984.894736842105,0,2
1612191282000000000,3.09926520453559,330.3187781439887,91.15089416503906,-403.69524468315973,1,0,259.94444444444446,-0.030195170392592747,-0.030089212788475886,6.611111111111111,0.07179866710470782,0.515633707245191,0.003168689769356408,90,11023.444444444445,0,2
1612191283000000000,3.100009453924079,256.372882240697,91.06674836811267,-400.6025695800781,1,0.05263157894736842,276,-0.027269728873905382,-0.027289070581134996,7,0.0043890769838502534,0.4310063782491182,0.002879498318131817,90,11098.421052631578,0,2
1612191284000000000,3.097384068701002,175.97133297390408,91.10729132758246,-397.1747792561849,1,0,290,-0.023472412799795467,-0.023527456654442683,7.111111111111111,-0.001411596455404328,0.33518070893155205,-0.013745913199575929,90,11533.777777777777,0,2
1612191285000000000,3.097663640975952,133.5148468017578,91.14311218261719,-395.3024597167969,1,0,295,-0.019216934219002724,-0.01927351951599121,8,0.032312601804733276,0.303856760263443,0.007905597798526287,90,10541,0,2
1612191285000000000,3.0975186965044808,91.55596542358398,91.16641594381893,-393.46917724609375,1,0.11764705882352941,300,-0.015565047697985874,-0.015605456688824822,8,-0.007983394076719004,0.26449692599913655,-0.04125138392213129,90,10716.470588235294,0,3
1612191286000000000,3.0885044733683267,10.752990947829353,91.17140536838107,-389.5501895480686,1,0,307.8333333333333,-0.015338227515005402,-0.015376183721754286,8,0.0200474028081064,0.1998474895954132,-0.042960819523108915,90,10992.055555555555,0,3
1612191287000000000,3.0899225034211812,-75.26069540726512,91.16778524298417,-385.01453118575245,1,-0.05263157894736842,313.8421052631579,-0.015741370765394287,-0.015729502627724094,8,0.035718571713292284,0.14937899771489596,0.025966352467596727,90,11206.473684210527,0,3
